ime,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(�/s),Angular velocity Y(�/s),Angular velocity Z(�/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(�),Angle Y(�),Angle Z(�)
01:22:40.022,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981445,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.055,eb:33:2e:f9:57:b5,,0.118652,-0.081055,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.096,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.122,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.175,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,-0.061035,,-0.305176,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.215,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.238,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.271,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.336,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.367,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.382,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.446,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.502,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,0.061035,-0.12207,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.526,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.574,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.606,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.623,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.702,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.754,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.781,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.813,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.845,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.914,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.940,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.962,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.024,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.052,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.084,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.148,eb:33:2e:f9:57:b5,,0.120117,-0.080078,0.982422,,,-0.12207,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.174,eb:33:2e:f9:57:b5,,0.118652,-0.081055,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.196,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.259,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.307,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.346,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.387,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.406,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.466,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.514,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.546,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.572,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.626,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.657,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.675,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.736,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:41.776,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:41.801,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:41.863,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.305176,,,,,,,-3.96057,-7.80029,-125.25
01:22:41.894,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:41.925,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.305176,,,,,,,-3.96057,-7.80029,-125.25
01:22:41.973,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.017,eb:33:2e:f9:57:b5,,0.119141,-0.081055,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.036,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.100,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.148,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.174,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.228,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.244,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.326,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.358,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.373,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.436,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.452,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.487,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.547,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.579,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.610,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.674,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.706,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.738,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.786,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.834,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.865,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.913,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.976,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:42.992,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.027,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.055,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.087,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.151,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.184,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.216,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.263,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.295,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.342,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.394,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.421,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.456,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.516,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.98291,,,-0.305176,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.564,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.597,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.628,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.659,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.722,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.754,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.789,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.833,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.866,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.897,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.960,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:43.992,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.026,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.088,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.126,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.151,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.198,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.261,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.297,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.324,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.364,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.372,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.438,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.475,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.501,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.564,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.596,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.627,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.676,eb:33:2e:f9:57:b5,,0.117676,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.708,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.740,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.805,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.836,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.867,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.915,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.964,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:44.995,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.046,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.073,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.137,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.169,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.201,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.248,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.286,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.310,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.407,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.444,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.469,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.486,eb:33:2e:f9:57:b5,,0.119141,-0.078613,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.527,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.549,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.612,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.644,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.676,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.724,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.776,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.804,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.851,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.883,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.916,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:45.979,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.011,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.028,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.092,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.122,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.154,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.202,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981445,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.239,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.266,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.336,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.361,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981445,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.392,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.980957,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.457,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.479,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.536,eb:33:2e:f9:57:b5,,0.120117,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.584,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.615,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.663,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.696,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.726,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.774,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981934,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.829,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.859,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.902,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.933,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:46.965,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.047,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.092,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.124,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.156,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.98291,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.172,eb:33:2e:f9:57:b5,,0.118164,-0.079102,0.981445,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.219,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,0.061035,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.267,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.298,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.315,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.980957,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.409,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.440,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.461,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.506,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.536,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.567,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
